company_name,Group,ticker,file_name,date,D+1,WA_sentiment_QA,WA_sentiment_MD,QA_sentiment&topic_1,QA_sentiment&topic_2,QA_sentiment&topic_3,QA_sentiment&topic_4,QA_sentiment&topic_5,QA_sentiment&topic_6,QA_sentiment&topic_7,QA_sentiment&topic_8,QA_sentiment&topic_9,QA_sentiment&topic_10,QA_sentiment&topic_11,QA_sentiment&topic_12,QA_sentiment&topic_13,QA_sentiment&topic_14,QA_sentiment&topic_15,QA_sentiment&topic_16,QA_sentiment&topic_17,QA_sentiment&topic_18,QA_sentiment&topic_19,QA_sentiment&topic_20,QA_sentiment&topic_21,QA_sentiment&topic_22,QA_sentiment&topic_23,QA_sentiment&topic_24,QA_sentiment&topic_25,QA_sentiment&topic_26,QA_sentiment&topic_27,MD_sentiment&topic_1,MD_sentiment&topic_2,MD_sentiment&topic_3,MD_sentiment&topic_4,MD_sentiment&topic_5,MD_sentiment&topic_6,MD_sentiment&topic_7,MD_sentiment&topic_8,MD_sentiment&topic_9,MD_sentiment&topic_10,MD_sentiment&topic_11,MD_sentiment&topic_12,MD_sentiment&topic_13,MD_sentiment&topic_14,MD_sentiment&topic_15,MD_sentiment&topic_16,MD_sentiment&topic_17,MD_sentiment&topic_18,MD_sentiment&topic_19,MD_sentiment&topic_20,MD_sentiment&topic_21,MD_sentiment&topic_22,MD_sentiment&topic_23,MD_sentiment&topic_24,MD_sentiment&topic_25,MD_sentiment&topic_26,MD_sentiment&topic_27,MD_sentiment&topic_28
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20210519_HARTFORD_FINL_SV-_Shareholder_Mtg_Call_2021-5-19_SD000000002957566696.pdf,2021-05-19,-0.0037919004829789,0.0393041188355568,0.0139471330297368,9.058027160374046e-05,0.0002936858025812127,0.000445626168163138,0.000738283742716142,0.000316530153361403,0.0007328818976861459,0.00013437172842098774,0.0002129135083364284,0.00014030738330433225,0.00037023574963243247,0.0005115990116423344,0.008969057074328218,0.00016077515477760294,9.697080005082432e-05,0.001065113814963812,9.723022528882175e-05,0.0014182532727074948,0.0057760433825786855,0.002594922075005087,7.044389466314994e-05,0.000512816491037762,0.00047048537067695905,1.6634474424681473e-05,0.01013017285732393,0.00010286214265280464,0.00347471878473684,0.00036060297337272787,0.002770424055231734,0.0005816066948807049,1.719206143386037e-05,3.6277887029466106e-05,1.5657489594063122e-05,9.292261211270758e-05,5.062007907025873e-06,1.2771251652662916e-05,0.0005348371192370287,1.5863616638659124e-05,0.00090345086858035,8.288910094735096e-06,6.474690324810807e-06,0.0001082093264022483,6.341833841069436e-06,0.0010949488690313672,0.00032734920143321776,0.0008184480497304188,8.537870252455283e-06,1.4508347558424517e-05,1.5125164135934165e-05,0.005534967410370169,0.0004128947651716669,0.0001664969693005608,7.828701428437445e-06,0.0004122346421231219,6.7258594798972615e-06,1.1686757002747414e-05
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20210729_HARTFORD_FINL_SV-_Earnings_Call_2021-7-29_RT000000002961310226.pdf,2021-07-29,0.0064863131363788,0.007407060805278,0.0052581541611818,3.1815962959297275e-05,0.00011517749768439967,0.0011005858029741727,0.00013939894136829923,0.00010365359291979515,8.734588512244337e-05,0.0001910121039915983,0.0005821139437093854,4.039518367700182e-05,5.4875943554491666e-05,0.00024321182193941354,0.0003570182604201465,0.00021709923673916476,0.00016593180206029204,6.710315062652102e-05,0.0002607040982102737,0.0015904795364549995,0.0005058591693231247,0.0002301899274612414,2.0281143755667676e-05,0.00023149690995928816,0.00021208752046777702,4.789146926400501e-06,6.935632447353207e-05,0.0006147568091592237,0.00011173558042211369,5.85853446737172e-05,0.0016742841474972651,3.7327116082467054e-05,5.106409841613977e-06,6.577802137837385e-05,3.012052724685351e-05,1.4568633503824211e-05,0.0001292692322628998,1.4844069800080216e-05,0.0004487896132942107,4.711833232874133e-06,3.44108242856978e-06,2.461983629412893e-06,0.0001547426298869862,4.2496800088203726e-05,0.0002003932874970162,1.2105025064825634e-06,0.00030654034230936125,0.0004697778872607018,0.00013514474523179326,1.4956431127473322e-05,4.49249701179017e-06,0.0006695840957236358,8.234428979060792e-05,1.28895806022582e-06,2.325291772036893e-06,0.00017238626091257866,5.523343850937495e-05,0.0005145340304359384
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20210909_HARTFORD_FINL_SV-_Conf-Presentation_Call_2021-9-9_SD000000002964101638.pdf,2021-09-09,0.0046633588169035,0.0031205308426924,-0.0034692327171435,7.272410990456813e-05,4.771907991402733e-05,0.0003488116421402862,3.567005983291955e-05,2.8139417176876743e-05,6.881936608002757e-05,5.330666708085931e-05,2.137055285211064e-05,3.474037085621999e-05,2.8251310078422453e-05,0.0002001107501538207,0.00013858649805897834,2.8665973669033367e-05,6.587454243049217e-05,3.119198118850668e-05,6.367061384152845e-05,0.0003704425514904291,0.00044654858116129753,3.0583416942240636e-05,0.00013122862640451468,2.2435566011198937e-05,6.556650723340301e-05,1.1907920293906623e-06,0.0001804424274200456,7.379921201374393e-05,0.00029212071917190084,0.0002385194994558331,-0.00045704861762470446,-1.7769577541149245e-05,-2.1734293707267158e-05,-0.000164393894150414,-0.00016634995163332102,-1.4973152899467873e-05,-6.399417095467058e-06,-1.6145482957710437e-05,-1.304995702962745e-05,-2.0054867637376084e-05,-1.46461985312734e-05,-1.047888403140011e-05,-8.185337855153014e-06,-0.0016303801392757282,-8.017379463155044e-06,-5.152233484426317e-06,-3.836199480881147e-06,-9.685457325905067e-06,-1.0793620455811347e-05,-1.8341528083058577e-05,-1.9121310990123636e-05,-0.0007601070149404735,-2.52590029247905e-05,-5.486162398075335e-06,-9.897085378576278e-06,-8.648729860724032e-06,-8.502866664978277e-06,-1.4774459534058912e-05
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20210913_HARTFORD_FINL_SV-_Conf-Presentation_Call_2021-9-13_SD000000002964262182.pdf,2021-09-13,-0.0028440976835912,0.0184934385653574,-0.0136397608370702,0.00030811483726376934,0.0009149770440760153,0.0023167736202723546,0.0002851327919419111,0.0002214142375982816,0.00019041267767905785,0.0005570035109655904,0.0008564554772776737,0.00017435994267748012,0.00023340816165395061,0.0003657350589745756,0.0006806239997975401,0.0002985489265448079,0.00011846022478995142,0.0003626701637245779,0.0001534352317328236,0.002168601412313783,0.0033299915845395574,0.00027432954914464054,9.085727357009042e-05,0.0008395045063872487,0.0001440954531296012,1.730923974468716e-05,0.0004810233755870126,0.0013197149376888645,0.001325224038572061,0.00046526069383702603,-9.703107623318348e-05,-9.919720119581426e-05,-0.00012132991461135976,-9.958037481315357e-05,-0.00011049994450672602,-8.358639125560504e-05,-3.572421950672632e-05,-9.013083034379636e-05,-0.004163525810911792,-0.00011195465227952124,-8.176120439088159e-05,-5.849751065022398e-05,-4.5693972178624636e-05,-0.007465192507473813,-4.475636274289968e-05,-2.876192088938703e-05,-2.1415267451419946e-05,-5.4068264293721766e-05,-6.025449461883384e-05,-0.00010239007006726417,-0.00010674314517937177,-0.00015255964742152408,-0.00014100630624065715,-3.062605063527641e-05,-5.5249665358744174e-05,-4.828082102017918e-05,-4.7466554577727764e-05,-8.24772059043345e-05
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20211029_HARTFORD_FINL_SV-_Earnings_Call_2021-10-29_DN000000002966855401.pdf,2021-10-29,0.0028794609021515,-0.0023791693689109,0.0066617615805936,-3.887478120212084e-05,-6.256127911364832e-05,-0.0003386247037909262,-5.5061205729742975e-05,-4.3487796837642906e-05,-7.956938620129135e-06,-1.5905379204392978e-05,-2.460739204377278e-05,-3.2969081547003697e-05,-2.546600585628954e-05,-6.319052382674498e-05,-7.822878097294741e-05,-3.817947073009015e-05,-8.591780222544156e-06,-2.590128664262581e-05,-1.5462052256828265e-05,-0.0005065797885722555,-0.00020988478284874974,-4.9718679174354486e-05,-2.6888998319081794e-05,-8.29049659362299e-05,-5.54248256612942e-05,-1.4738431315289704e-06,-5.300530952241337e-05,-0.0003035004666208767,-0.0001560585539836841,-5.8660661228673335e-05,0.0021199714241131452,0.0001334757666201613,2.247747955084702e-05,0.0001319298302217263,5.792193664435512e-06,3.661663434147538e-05,1.872594682490658e-06,0.00023311878145182134,0.0003980275992849649,7.033884089664405e-05,4.285764604657757e-06,3.066326419934293e-06,0.00011502630646975347,5.345455000384811e-06,0.0002924628056700524,1.5076444062245068e-06,0.0007518261117455211,0.000156311624311013,0.00033374238827031324,5.367090150820131e-06,0.0001023008642801119,0.0007440830850473912,0.00012854001588992987,1.6053584777965912e-06,2.896080865623367e-06,2.530787458939074e-06,0.00033638621700645354,0.0005208564710582185
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20211116_HARTFORD_FINL_SV-_Shareholder_Mtg_Call_2021-11-16_RT000000002969541599.pdf,2021-11-16,-0.0022449283043485,0.0157743948771309,0.0029502631560197,0.00020143766092826768,0.00035935546491499485,0.0008441324747934276,0.00011299911615975511,0.00011233146318932251,0.0001340279462346129,0.0003252907976267826,0.00013790080786084334,0.00027028987506009643,9.310001124050218e-05,0.00016092689070179537,0.0008565078340599232,0.00020594799911830155,0.00022474385170185212,0.000520484964072517,0.0002955053582544953,0.0005799590917608859,0.00522796920623204,0.0001111305794768212,0.0021359879162223087,0.00010937190488259043,8.73673435788575e-05,8.125047318542897e-06,0.00022932414271356743,0.0008549408570982901,0.0013480924825494925,0.00022714348301846406,0.0005652406895113205,2.185565466167893e-05,4.186266955330005e-06,3.0889617329161132e-06,0.0001315732357987301,0.00026355960904551494,6.036826473950231e-07,6.010904490277622e-05,1.5954781103198154e-05,0.0002064315216561492,0.00022871703465825806,0.00019774543273981093,5.4805743458351876e-05,3.9945855725503455e-05,1.7128304503197707e-06,4.613559219336253e-06,7.104231175911447e-05,1.6643443797863323e-05,8.518258945551779e-07,2.2829893991425726e-05,4.153983612496545e-05,0.0008237935586388731,9.43435217710393e-05,4.238520542885336e-07,8.466164744341397e-07,3.6863294440590524e-06,4.166000512103798e-05,3.245806225386119e-05
HARTFORD FINL,US - Specialty/P&C/Reinsurance,HIG,20211207_HARTFORD_FINL_SV-_Conf-Presentation_Call_2021-12-7_SD000000002969616614.pdf,2021-12-07,0.0038095551096039,0.0036096435670075,-0.0035876001393242,7.000120691675403e-05,0.0003020618607766407,0.00029245332236057386,1.547706923102577e-05,0.0001175390125360863,4.81079028708809e-05,0.00012352831517235542,6.003465641558954e-05,3.3497701084424606e-05,4.521278655838584e-05,0.0001173918706655317,6.615688672155063e-05,2.8294073125629294e-05,1.8637748926421877e-05,9.901125570705013e-05,6.78288052320582e-05,0.0004747996351412286,0.0004959507018585561,0.00013351326154314728,8.354155563361946e-05,0.00011202144246829198,3.041506606070679e-05,1.595507260916337e-06,3.180603853817198e-05,0.0004612984587774156,0.00013856303924058403,0.00014090436804063033,-2.9000624033437205e-05,-2.9648031591779233e-05,-3.626304963427299e-05,-2.9762554963426732e-05,-3.302619481016996e-05,-2.4982279759665086e-05,-1.067724548241008e-05,-2.693827774294613e-05,-0.00026629745566004304,-3.3460976071054665e-05,-2.4436766144200102e-05,-1.7483719035179005e-05,-1.3657002476488734e-05,-0.0017421468791361519,-1.3376768930685885e-05,-8.596354528038825e-06,-6.400589334726438e-06,-1.6159908575408918e-05,-1.8008847547892333e-05,-3.060231529083877e-05,-3.1903362068964826e-05,-0.0002901209717868276,-0.0007757158888888722,-9.153505242075735e-06,-1.6513004845001386e-05,-1.4430160083594254e-05,-1.4186791640543059e-05,-2.4650764339950706e-05
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20150316_ARGO_GROUP_INTER-_Conf-Presentation_Call_2015-3-16_DN000000002199509461.pdf,2015-03-16,-0.0099960313241643,0.0049100370291829,0.003194533319629,9.144139681160874e-05,3.7181842366820715e-05,0.00015703205784921607,3.515503140891214e-05,0.00010339333006530479,0.00022410556596951054,0.0005745770487543728,6.534712718775231e-05,0.00016689367044690867,4.152612549809836e-05,0.00021792588923974382,7.634313846367658e-05,7.56245387335217e-05,6.822637905864635e-05,4.273368265171108e-05,2.118311289125719e-05,2.878022839692165e-05,0.0009140229436595035,7.026991863474792e-05,1.534729479415707e-05,0.0008838213297046218,7.409161527957292e-05,3.6240783065475014e-06,0.0005110255062436248,9.411719263131793e-05,9.65405180931032e-05,0.00021970631614290896,2.626885529953471e-06,9.180252738491647e-05,0.00041322292150870326,2.695901818984907e-06,0.0008050445242919498,0.0003409075165676891,9.67148264496572e-07,2.440077777210139e-06,1.9722489806771983e-06,0.0006981435192311285,2.2134900957405146e-06,9.070068327703445e-05,1.2370556330090756e-06,3.3040412697338775e-05,1.2116720228830222e-06,0.00041019611953391883,5.797674113752466e-07,1.4637696804568866e-06,1.631247115467923e-06,0.00019882937331791486,2.8898166373200314e-06,7.542378579309135e-05,8.143070197279345e-06,8.291274189687493e-07,1.49575319049799e-06,1.3070883583809358e-06,1.2850440732084708e-06,2.232874137536274e-06
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20150505_ARGO_GROUP_INTER-_Earnings_Call_2015-5-5_FS000000002208512733.pdf,2015-05-05,0.0033966191351458,-0.0150936430630298,0.006198161242151,-7.370702625851174e-05,-0.00010427650687941325,-0.001361678557667067,-0.00013130289050949728,-4.830284805152448e-05,-0.0002637548975209647,-0.0029748100266554344,-0.0019163576376949427,-0.001440240463922602,-0.0001550987141710955,-0.0010258041241715257,-0.0002870827708906216,-0.0001308260453669595,-0.0005609444439674602,-0.00015960890742348018,-7.911823058451113e-05,-0.00010749320912593813,-0.0006134324854213782,-0.00012921728981092812,-5.7321642679242976e-05,-0.0009875065356055156,-9.050418916796695e-05,-1.3535813368647408e-05,-0.00018065462931817172,-8.370103601053124e-05,-0.0002600492244569323,-0.0018573123360965376,0.0007751526078263547,9.2809143533472e-06,0.0004901480844062525,0.000229929849235936,0.0010158109777316292,7.820363300026345e-06,3.342366574566868e-06,0.00016286181851197802,0.00015210295793987552,1.7078461825034284e-05,7.649598086019799e-06,5.473040697447358e-06,4.2751392494520855e-06,5.7420670219025687e-05,0.00014782634994080552,0.00038572814369159877,2.0036175166021042e-06,5.058640214107082e-06,5.637424950132459e-06,9.579640032314542e-06,9.986914487531393e-06,0.001273691638504365,0.00010804177177911176,2.8653804416256755e-06,5.169171978158523e-06,4.51716523664528e-06,4.440982428644521e-06,0.0012952673390549552
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20150805_ARGO_GROUP_INTER-_Earnings_Call_2015-8-5_FS000000002224229140.pdf,2015-08-05,0.0239617118295786,0.0242562991428532,0.0107371358016772,0.0019584770623778634,0.0002715274622389399,0.004957280105969973,0.00021014834217336105,0.0002644493458233412,0.00011695824048390539,0.00017499872710176616,0.0002809400363460386,0.00018272901215352048,0.0002482332222398499,0.0020104779285625976,0.0008365506128188853,0.0002093851730335422,0.0004401930494999451,0.00044259307785864615,0.00012662757376923764,0.0003089882298204968,0.004861469672504121,0.0010358759207533474,9.174245311484293e-05,0.0008804158145076654,0.0002494850675404565,2.166387178626517e-05,0.0014073355324051378,0.0001339622844915347,0.002301943888842935,0.00023184654519274147,0.0004289422618491412,1.5335702468451783e-05,0.0008647126086508561,0.0007214197738499032,0.001424483870313999,1.2922301057435369e-05,5.5228976839007105e-06,1.3934058097726278e-05,0.00032246945194376744,1.730798049515685e-05,1.2640130443837438e-05,9.043605413400191e-06,7.064202965229466e-06,1.576550552213665e-05,1.699288661134967e-05,4.446539252501124e-06,2.345803420140507e-05,8.358853754169258e-06,9.315232985255754e-06,0.0010920769774692884,1.6502291095891175e-05,0.0017129713769998569,0.0009013748040679331,4.734730188020147e-06,8.541495382215732e-06,7.464125002112548e-06,0.0008453194649317959,0.002214013989988364
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20151027_ARGO_GROUP_INTER-_Earnings_Call_2015-10-27_FS000000002448161556.pdf,2015-10-27,0.0394220627855982,-0.0118530368862144,0.0079580248688277,-0.000324839713857193,-0.00023307669108620468,-0.001355451765995891,-0.00020224360108541246,-4.6299960641789937e-05,-0.001107908668394131,-0.0006161009966649206,-0.00010558986804449897,-0.00010943687154112607,-0.00014866751250131285,-0.0013668762325547929,-0.00039485709550893657,-0.0003469181377216798,-0.0005840131487215927,-0.00015299068726583643,-7.583757694686005e-05,-0.00010303597783467164,-0.0008862476534790552,-0.0003689049722362461,-5.4944789505265554e-05,-0.00019357917956737137,-0.00021987544543162845,-1.297454795022466e-05,-0.0022674976118182096,-8.023035495515168e-05,-0.00035578403268018776,-0.00013885348801566828,0.001563560937042346,1.0738150090336833e-05,0.0013249680508449742,0.0004719834691691977,0.0012774156627954234,9.048271605007865e-06,3.867165934161514e-06,9.75671004038136e-06,0.00018350605891796282,0.00012716042943794999,8.850694101319237e-06,0.00035145623097681866,4.946396675053903e-06,1.1039100780799395e-05,4.8449002605526615e-06,0.0005783198475038865,2.318214063030805e-06,5.852918761329702e-06,6.5225815526401765e-06,0.0006292527144307896,0.0008168438960224873,0.00026991708904452945,0.00011890502991338683,2.637547879259792e-05,5.980805809645796e-06,5.22642451281785e-06,5.138279879401331e-06,0.00012422916074195293
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20160209_ARGO_GROUP_INTER-_Earnings_Call_2016-2-9_FS000000002252093037.pdf,2016-02-09,0.0239067055940477,0.0228023066426024,0.0051299854333746,0.00013734388329019915,0.00019430631112761184,0.0020245918843844087,0.00024466660440461836,9.000635528907762e-05,0.00013616940535964643,0.0008003697024307033,0.00020526494537840867,0.0002127434583642093,0.0002890071755721247,0.0007099328184066038,0.005175381389141882,0.00024377806565995607,0.00014703363568741202,0.00029741135755830754,0.00034630241967072384,0.0015452554989883775,0.00492381598183287,0.0002407803603007509,0.00010681175882036852,0.0021057723226118054,0.0001686433036171139,2.5222305287875997e-05,0.000787258542751132,0.00015596647569088854,0.0001974991386681461,0.001290970340438189,0.0004972578030546615,5.829811268685041e-06,0.0004941380933902581,0.00038988280430315216,0.0008587573091310887,3.535033685406852e-05,2.0995093886014943e-06,5.296981077207541e-06,0.00013476955060137368,8.055153353554332e-05,4.8050991967721925e-06,0.00018606572876661548,2.685430874156353e-06,5.993199004756249e-06,7.178063063128898e-06,3.2128306281278824e-05,5.806308510282354e-06,3.177587463762404e-06,3.5411516421638117e-06,0.0002757132720590969,3.6711259512236124e-05,0.000587645586051055,0.00013003882518320445,1.799890344497989e-06,3.247018010052364e-06,2.8374597485125414e-06,0.00062111556092901,0.000715561697542773
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20160321_ARGO_GROUP_INTER-_Conf-Presentation_Call_2016-3-21_SD000000002889420492.pdf,2016-03-21,0.0001748928928744,0.0007606752622971,0.0023035780598382,3.52204447634281e-05,4.2447287199843335e-06,3.418537774818523e-05,5.344877304620735e-06,1.96623852555736e-06,6.271870972420725e-05,9.219774528122608e-05,2.5570547279501595e-05,2.013223932640302e-05,6.3135214106978935e-06,9.51274302704371e-06,1.3600136348055991e-05,2.8891233419333854e-05,3.212030918605173e-06,6.497115309750541e-06,8.238176326584596e-06,4.375669241937449e-06,0.0001224393299024708,5.259979777686629e-06,2.3333618351901887e-06,0.00013137417393904664,7.497269488131186e-06,5.509952082116955e-07,5.2763996512251016e-05,3.4071739203979132e-06,1.6139059015067663e-05,5.6688359264552817e-05,0.00011859395200550204,1.86132514209439e-06,0.00023819976125381912,1.8685149361625236e-06,0.0006118894315972275,0.000222140150797917,6.703252624967607e-07,1.6912047743735165e-06,1.366955064029597e-06,0.0005859670599668588,1.5341580477621717e-06,7.894649438558911e-05,8.573965773863992e-07,2.0926177074837956e-05,8.398033417318849e-07,0.000204668155376183,4.018336736560579e-07,1.0145309095141073e-06,1.1306085937139077e-06,0.00010571970641349628,2.002916406306727e-06,2.8626118946084476e-06,9.346949013326528e-05,5.746637362527019e-07,1.0366984874953966e-06,9.059359099396794e-07,8.906571328850106e-07,1.547593012531173e-06
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20160503_ARGO_GROUP_INTER-_Earnings_Call_2016-5-3_FS000000002448161622.pdf,2016-05-03,-0.017966088192684,0.0054809401540588,0.0055452611351314,1.9048748289438287e-05,2.6949084858912763e-05,5.5317578792264766e-05,3.393374886856109e-05,0.00023294096670133224,1.8885855089170352e-05,9.328633911353984e-05,2.8468979181061926e-05,2.950620411723928e-05,4.008351111789303e-05,0.000471710538658766,0.002462960672465736,3.3810513436652376e-05,2.039265672031655e-05,4.124911916267148e-05,2.044721273148794e-05,0.00024823803109457707,0.0005022846949311616,0.0002538523892973878,1.4814131456866447e-05,0.00025205529234682394,2.338978542498095e-05,3.498177919732932e-06,2.6439515853308974e-05,2.1631587713135262e-05,0.00046830720494825135,3.743746734089888e-05,0.0012310373044915432,6.572590733031498e-06,0.00019644031821594547,0.0006855125815464206,0.0002899233636075239,2.3309553564026398e-05,2.367009064769622e-06,5.971872690636579e-06,0.0002726274306758066,4.2960472446632734e-05,5.417319573735714e-06,0.00016087697174800645,3.0275833027329328e-06,6.756795962452869e-06,2.965459355732463e-06,0.000253107387742487,1.4189289620857584e-06,3.582445985758655e-06,2.176363204839739e-05,0.00020850652666856015,7.815777028799771e-05,0.0007323130987155658,0.00012545709120853976,2.0292153821638506e-06,3.6607225908666527e-06,3.459919223555522e-05,0.0002584891024796798,0.0008864095815681675
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20160803_ARGO_GROUP_INTER-_Earnings_Call_2016-8-3_FS000000002448161772.pdf,2016-08-03,0.0020314231798387,0.0553704489004664,0.0044135835955299,0.0003255498185508347,0.0004605693467804122,0.013521146371819196,0.0037238772979759282,0.00021334442778350013,0.0003227659216937828,0.0004829384092518117,0.0004865449112470752,0.009179866395654898,0.0006850413058443884,0.0005263018492219736,0.000648181254897967,0.0005778335412353776,0.00034851768436149007,0.0007049619566516452,0.0003494500693446917,0.00047477689522564486,0.006010073315598683,0.0005707280132954327,0.00968499141732123,0.0005400151039960454,0.0003997396581831568,5.978509241330049e-05,0.0035957982677492562,0.0003696914480122795,0.0004681373982220118,0.0006398195108143314,0.0008774400495699286,5.285966695548738e-06,0.0007673401604341704,0.0001173963928071559,0.0005699873090011204,0.00018465157161859076,2.0585319704594453e-05,8.194200261120446e-05,0.0001221887622942217,5.965779037889085e-06,4.356846920565378e-06,2.1798850149080196e-05,2.43491576019089e-06,5.4550772300249906e-05,2.3849528656932254e-06,0.0003363175478414765,1.1411651837128538e-06,2.881160583343079e-06,3.210808923367521e-06,0.00014587775191115087,3.6123067366051485e-05,0.00034291443837218533,0.0002790163102310999,0.0001818294590146703,2.9441142074808296e-06,2.572762234349572e-06,2.5293721203606437e-06,0.00023791584254610775
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20161102_ARGO_GROUP_INTER-_Earnings_Call_2016-11-2_FS000000002448162234.pdf,2016-11-02,0.0113636869120151,0.0057260503120375,0.0055483723760267,0.00023987132488617805,0.0008116353188877404,0.0006702208859528271,5.736679951500475e-05,2.110372321623242e-05,3.1927537820476e-05,0.000813848030637958,0.0005588459465883233,4.988180256924884e-05,6.776329680443973e-05,0.00030741985689991693,6.411715074704759e-05,0.00031251729026089724,3.447486593719167e-05,6.973381663532501e-05,3.456709621842328e-05,4.6964246515677805e-05,0.00044705007184675955,5.6455591171070614e-05,2.504407289516689e-05,0.0007689216190152867,3.954166915908848e-05,5.913855188093465e-06,4.469739950552864e-05,3.656934375821749e-05,4.6307475161361716e-05,6.329002066061757e-05,0.0006423728327667755,8.795969159629465e-06,0.0001638195113182134,0.00023804725340510727,0.0011611861836637002,2.3784400793565743e-05,3.167722010771769e-06,7.992040077171376e-06,8.889658438260011e-05,0.00017329279874586184,7.24989262539471e-06,0.00015824805766646448,4.0517555363773705e-06,2.5415151681515953e-05,3.9686157945734565e-06,2.550364066300451e-06,0.00010393959191991792,4.794316830699888e-06,5.342859499959126e-06,0.0008543450659855605,2.5837745897735714e-05,0.0009318936629488028,1.2503247349924104e-05,2.715659131876953e-06,4.899073432486938e-06,4.281135213241739e-06,4.208932925862838e-06,0.0008807716570438122
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20161114_ARGO_GROUP_INTER-_M-A_Call_2016-11-14_FS000000002315438679.pdf,2016-11-14,-0.0053110802689204,0.0054794520547945,0.0163809038179616,0.0002688528125426894,4.874078219365681e-05,0.0003819850699718506,6.137341602552032e-05,2.257765192005964e-05,3.415742707975165e-05,5.110803948207871e-05,0.0014578943203152504,0.0006172382627209581,7.249603079001617e-05,0.000619569702651527,0.000350531542311877,6.115053221617511e-05,3.688266485006507e-05,7.460417740664246e-05,3.6981336605366434e-05,5.024432811033898e-05,0.0003195617168136596,6.0398568192906076e-05,2.679320524526127e-05,0.0003390846128917231,4.230334448114066e-05,6.326891587915044e-06,4.7819161793957075e-05,0.0002735242064439847,4.954168927378447e-05,6.771033372490111e-05,3.588509693337688e-05,0.0004752618483806732,0.0002641593793907015,3.682790841275252e-05,0.00420733471715895,3.091283861128926e-05,1.3211922459998493e-05,3.333317181264026e-05,0.001942471201536914,4.1404298667659586e-05,3.0237826977159026e-05,2.163419024006837e-05,1.689904688783482e-05,3.77143777974607e-05,1.655228931436767e-05,1.063704943340531e-05,0.00022720785565050474,1.9996119734130315e-05,0.0006801474548044566,3.786702012646922e-05,0.0018243431410236465,0.004661465235290524,0.0013984391904247558,1.1326461902382726e-05,2.0433037777905545e-05,1.7855743592640405e-05,0.0002368424132790489,3.050262592953741e-05
ARGO GROUP,US - Specialty/P&C/Reinsurance,ARGO,20170214_ARGO_GROUP_INTER-_Earnings_Call_2017-2-14_FS000000002448162042.pdf,2017-02-14,-0.0162963330764666,0.005187660606353,0.002913624470004,2.2423754637947802e-05,3.172385149174628e-05,0.001161492648161226,3.994603993807136e-05,7.181996559902685e-05,4.295228883718771e-05,3.326462485888711e-05,0.0007865632702028696,0.00013604767552042885,4.7185399041755825e-05,3.625148226967014e-05,0.0009122804210562407,0.0001350893090199509,2.4005773042255464e-05,6.927781372939835e-05,2.4069995835096665e-05,3.270246280156592e-05,0.0004365819337597046,0.00014062516992419664,1.7438858941302397e-05,3.7196048053673285e-05,2.7533924533358195e-05,4.117975762043927e-06,0.00019580563339370504,8.258909228250486e-05,5.2965425460314635e-05,0.0005857095712411998,0.0004437991721238656,2.450885390581109e-06,0.00025128625622742283,8.946224568092296e-05,0.0001820496548201302,1.5858993135293584e-05,8.826455096429871e-07,2.226880606042879e-06,4.1896179017207904e-05,2.7660862077013654e-06,2.020090603758997e-06,5.662054163937088e-05,1.128970208621838e-06,9.907622670138226e-05,1.1058044888143002e-06,7.106265920649019e-07,5.291113137839735e-07,1.3358756508950622e-06,1.4887200411902616e-06,0.0003210896184801654,2.637324585132866e-06,0.0007344018316574984,0.00018280337590181444,0.00011110714019108588,1.365064617783435e-06,1.192883976092928e-06,0.00018629078819060489,0.00017604158596138878
