company_name,Group,ticker,file_name,date,token_len,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,WA_sentiment,Close,D-1,D+1,D-2,D+2,D-3,D+3,D-4,D+4,D-5,D+5,D-6,D+6,D-7,D+7,D-8,D+8,D-9,D+9,D-10,D+10,D-11,D+11,D-12,D+12,D-13,D+13,D-14,D+14,D-15,D+15
Admiral Group,Motor/Personal,ADM.L,20150819_Admiral_Group_PLC-_Earnings_Call_2015-8-19_FS000000002226829522.pdf,2015-08-19,2441,0.015477760678221169,0.02004892484749393,0.10645183520783034,0.012198459353813997,0.022430508751334188,0.008571076818311405,0.029715095418903804,0.036491236536693845,0.01204492453015981,0.1413418186204171,0.03955478357513992,0.026944741715028673,0.023795913904076618,0.005360319846628149,0.07412360957094836,0.13037568957058585,0.021541857390318414,0.03875099611464809,0.028087089667254903,0.0038939742744450567,0.022514954541491588,0.016296226994582736,0.0009195149785067334,0.025701473198967605,0.03854541198689878,0.04778456775341404,0.05103720141185486,0.0029275517057293903,1522.0,0.03819918144611187,0.042706964520367936,0.03467029231815092,0.025624178712220762,0.05694444444444444,-0.011169513797634692,0.04532967032967033,0.0164257555847569,0.062107466852756456,-0.010512483574244415,0.0438957475994513,0.013140604467805518,0.03537414965986395,0.018396846254927726,0.027683997299122215,-0.003942181340341655,0.013990672884743505,0.011826544021024968,0.010624169986719787,0.02431011826544021,0.011295681063122924,0.017739816031537452,0.021476510067114093,0.019053876478318004,0.027683997299122215,0.040735873850197106,0.03678474114441417,0.06044678055190539,0.02079141515761234,0.011826544021024968
Admiral Group,Motor/Personal,ADM.L,20160303_Admiral_Group_PLC-_Earnings_Call_2016-3-3_FS000000002257977494.pdf,2016-03-03,2263,0.00407702802634414,0.02413298511957754,0.08118751416573917,0.05839917947921407,0.004491225037790594,0.036158391055844646,0.038520316409337556,0.020719527322420248,0.006315250605170827,0.030146259289031026,0.0065911491031949085,0.008117507554302357,0.03467896024969622,0.04836448224353719,0.023975589294120903,0.05875633372851953,0.010763914513227238,0.20527932120971915,0.011721866200221153,0.017587038198104064,0.03121569608679107,0.0050061456869269425,0.01913516496803097,0.0056588831903324035,0.017937922192409504,0.16503537489870346,0.026026951186040405,0.013370336643395053,1919.0,0.0903409090909091,0.013027618551328817,0.08602150537634409,0.02344971339239187,0.10796766743648961,0.024491922876498175,0.0990836197021764,0.02344971339239187,0.1028735632183908,-0.010943199583116207,0.10668973471741638,-0.0020844189682126106,0.10414269275028769,-0.022407503908285567,0.09719839908519154,-0.01615424700364773,0.10097532989099255,-0.009900990099009901,0.09845449341728678,-0.0020844189682126106,0.1092485549132948,-0.0010422094841063053,0.1288235294117647,-0.0005211047420531526,0.1288235294117647,0.006774361646690985,0.14635603345280765,0.0020844189682126106,0.15255255255255254,-0.009900990099009901
Admiral Group,Motor/Personal,ADM.L,20160817_Admiral_Group_PLC-_Earnings_Call_2016-8-17_FS000000002425895173.pdf,2016-08-17,2684,0.004742973105664005,0.009961684779188755,0.04615924744601235,0.20020537655213505,0.08273020092618211,0.015862558288508192,0.024494973162193543,0.010328213014924106,0.03250556639763114,0.09745083158151782,0.015172166490029988,0.020076314842203066,0.014494608072540185,0.04131773542131472,0.011080593809868748,0.12752242649404072,0.026200203692553756,0.04602301495076463,0.008315002681571468,0.028065021229939167,0.020191988548423842,0.009279800843065405,0.01824033309886951,0.01357131499516316,0.016687568190784666,0.02903989996799008,0.03028035450814514,0.015257031594207018,2081.0,-0.07675244010647737,0.024026910139356077,-0.07920353982300884,0.023546371936568958,-0.07305122494432072,0.020663142719846227,-0.07469986660738105,0.019702066314271984,-0.074288256227758,0.002402691013935608,-0.0722246990637539,-0.00913022585295531,-0.06261261261261261,-0.0177799135031235,-0.05922242314647378,-0.01585776069197501,-0.05150410209662717,-0.014896684286400768,-0.042778288868445265,-0.015377222489187891,-0.05879692446856626,0.002402691013935608,-0.0316426244765007,-0.0014416146083613647,-0.03835489833641405,-0.010091302258529554,-0.02483598875351453,-0.010571840461316675,-0.029384328358208957,-0.03363767419509851
Admiral Group,Motor/Personal,ADM.L,20170308_Admiral_Group_PLC-_Earnings_Call_2017-3-8_FS000000002425895251.pdf,2017-03-08,3226,0.008543192905272029,0.012704327074444065,0.04419741321826576,0.03253544322118619,0.039933020733840655,0.007452617159508104,0.012468736571243944,0.01604159643868479,0.022999800384337927,0.024875784373097908,0.039721193531835945,0.015500946664822995,0.021657752794302258,0.008320360015376931,0.06806861196630755,0.18513540429404074,0.012932059185331019,0.08946406980177406,0.05823483170332799,0.008684181780886082,0.03296787145662981,0.053210507044867454,0.01844654116472924,0.030819839195230327,0.03106954966930934,0.05084331010987425,0.053171009853723555,-0.0026697953520134253,1829.0,0.016675931072818232,0.04428649535265172,-0.000546448087431694,0.04100601421541826,0.00882515168229454,0.03936577364680153,0.007713498622589532,0.04264625478403499,0.004945054945054945,0.045379989065062874,0.0005470459518599562,0.04319300164024057,0.0027412280701754384,0.0634226353198469,-0.021925133689839574,0.08091853471842538,-0.03533755274261603,0.08911973756150902,-0.026091586794462194,0.08419901585565882,-0.0240128068303095,0.08911973756150902,-0.014547413793103448,0.08146528157463094,-0.010281385281385282,0.08201202843083652,-0.020353508302088912,0.09075997813012575,-0.020353508302088912,0.08091853471842538
Admiral Group,Motor/Personal,ADM.L,20170816_Admiral_Group_PLC-_Earnings_Call_2017-8-16_FS000000002369030677.pdf,2017-08-16,2657,0.004485615377030972,0.06529874833029999,0.05738036604833503,0.054706913497301585,0.032159388615050646,0.016229153170991252,0.010128327332059523,0.04542421060080748,0.00819880791128742,0.11543649681973184,0.021550843859023207,0.03264850740658986,0.027813217723759227,0.03432889832421707,0.08785435872782936,0.07108569754253173,0.0857765362955998,0.049400272693481066,0.048659901415406645,0.025670552476389896,0.012986170963421598,0.005507846315272978,0.02437631058227822,0.009828990929510239,0.017048082773087694,0.01610995917154003,0.01990579786495835,0.01601771359982541,2047.0,-0.06014692378328742,-0.022960429897410845,-0.05537609598523304,-0.040058622374206154,-0.04657661853749418,-0.0268685881778212,-0.05493998153277932,-0.03761602344894968,-0.059283088235294115,-0.04103566194430874,-0.05668202764976959,-0.040058622374206154,-0.05537609598523304,-0.056179775280898875,-0.05581180811808118,-0.05666829506595017,-0.05143651529193698,-0.06008793356130923,-0.04479701353243117,-0.05666829506595017,-0.039418113561708115,-0.05911089399120664,-0.010154738878143133,-0.0625305324865657,0.002448579823702253,-0.07669760625305325,-0.008716707021791767,-0.08402540302882266,0.013868251609707775,-0.10210063507572056
Admiral Group,Motor/Personal,ADM.L,20180228_Admiral_Group_PLC-_Earnings_Call_2018-2-28_DN000000002403719696.pdf,2018-02-28,2444,0.012455545430512693,0.010601717931024456,0.10300873493613585,0.009653383324187338,0.041327296390072654,0.012229841185475591,0.037941677085741046,0.03546038441389311,0.035468771041437176,0.1813046680266592,0.030888458262773345,0.020616502828987755,0.008457460014018855,0.011380183017968061,0.03767760494095543,0.10196657568800956,0.04164334502801391,0.04197166149836484,0.03108243918006561,0.017956160805445168,0.01588083827686102,0.020462013257215375,0.027365675114311375,0.04139066559307854,0.016990597689189875,0.030213694005654733,0.024604075282199593,0.011321887257184844,1843.0,-0.04557224236147074,0.020889853499728703,-0.04705274043433299,0.0010851871947911015,-0.04160166406656266,0.01166576234400434,-0.03985412867934358,0.014921323928377646,-0.028465998945703744,0.0198046663049376,-0.027183953549749274,0.025501899077590883,-0.021242697822623474,0.0385241454150841,-0.03305351521511018,0.05561584373304395,-0.022281167108753316,0.030113944655453067,-0.02150252190071675,0.031741725447639715,-0.014965259219668627,0.03282691264243082,-0.024609685101878803,0.026044492674986434,-0.005128205128205128,0.01926207270754205,0.012915636163781259,0.026587086272381984,-0.0005422993492407809,0.027129679869777535
Admiral Group,Motor/Personal,ADM.L,20180815_Admiral_Group_PLC-_Earnings_Call_2018-8-15_FS000000002458342349.pdf,2018-08-15,2250,0.012042795816525993,0.06859348949035468,0.06613028107408066,0.010063495746537329,0.03906138505103588,0.007699586865862318,0.026803170281052946,0.028512452024823918,0.02605303604240927,0.1520504924632855,0.010220855820130674,0.01525491219791564,0.06941835626824329,0.008432992410337048,0.01950098095970086,0.06942927604164023,0.0505467059286021,0.04071988467033911,0.04368526610042145,0.04784903441925914,0.0375332344402854,0.007629786795439032,0.024295785140113036,0.03978657799857072,0.03243052292318392,0.017628853713401744,0.02862676339632603,0.031712037747517664,2062.0,0.03203203203203203,-0.005819592628516004,0.02129767211490837,-0.01212415130940834,0.0377453447408153,-0.013579049466537343,0.03203203203203203,-0.0024248302618816685,0.03436167544519689,0.01212415130940834,0.05500127909951394,0.008244422890397672,0.044579533941236066,0.007759456838021339,0.048830111902339775,0.012609117361784675,0.05906522855675398,0.008244422890397672,0.04829689883070666,0.013094083414161009,0.0408884401817264,0.008729388942774006,0.08326766482794852,0.027158098933074686,0.08697944122298366,0.016488845780795344,0.07563901930099114,0.01600387972841901,0.08440704706810413,-0.016488845780795344
Admiral Group,Motor/Personal,ADM.L,20190307_Admiral_Group_PLC-_Earnings_Call_2019-3-7_FS000000002608763548.pdf,2019-03-07,3791,0.026885945009735082,0.05151929855772942,0.03797678843911592,0.02245266048952469,0.07095662581161914,0.03292665886322817,0.042859561417466024,0.027056243184889285,0.06101708944992662,0.1715557649641476,0.05552491388649012,0.02061840041189419,0.03413155771340617,0.020703170551772166,0.019584597942318187,0.05324166026277846,0.005803505845587174,0.043761032699596074,0.02872947339262386,0.0030947675506389377,0.016831310876994594,0.00846422900245386,0.024337199899020823,0.007988290423660716,0.03936948892049271,0.03194430881621301,0.04066542783000825,0.009012451253312955,2088.0,-0.04701049748973072,0.02490421455938697,-0.04744525547445255,0.005747126436781609,-0.047879616963064295,0.021551724137931036,-0.051771117166212535,0.02586206896551724,-0.04307974335472044,0.03735632183908046,-0.03734439834024896,0.04741379310344827,-0.04307974335472044,0.041666666666666664,-0.04526748971193416,0.04454022988505747,-0.044393592677345536,0.027777777777777776,-0.03823122984799632,0.034482758620689655,-0.04395604395604396,0.02586206896551724,-0.030190431955411056,0.02825670498084291,-0.02017832003754106,0.023946360153256706,-0.026119402985074626,0.02346743295019157,-0.027480204937121566,0.03065134099616858
Admiral Group,Motor/Personal,ADM.L,20190814_Admiral_Group_PLC-_Earnings_Call_2019-8-14_DN000000002692873437.pdf,2019-08-14,1945,0.004905906972808644,0.011030108260372873,0.04507792315269043,0.029678991770068042,0.020020630679532758,0.020630395409279852,0.007277690583325935,0.04539643161342511,0.12337576246476196,0.010323301402020637,0.011836248721756367,0.012448472613205598,0.04614407954021757,0.007362553381605687,0.04045137487579734,0.08935962691763362,0.03802249691267353,0.15039043580489866,0.03287865391386232,0.05709240248328458,0.02429069498279752,0.011927478809696388,0.032400779742279374,0.027490643523049748,0.028139516332666474,0.04586750268829818,0.026179865116433873,0.027418168108821365,2115.0,0.04084645669291338,0.0,0.05014895729890765,0.016548463356973995,0.031204290589956118,0.028368794326241134,0.026200873362445413,0.028368794326241134,0.021245774987928536,0.028368794326241134,0.020260492040520984,0.02127659574468085,0.014388489208633094,0.019858156028368795,-0.014445479962721343,0.02364066193853428,-0.02534562211981567,0.00425531914893617,-0.023996308260267652,0.002364066193853428,-0.032036613272311214,0.015130023640661938,-0.053691275167785234,0.021749408983451537,-0.05029187247418051,0.006619385342789598,-0.05029187247418051,-0.009456264775413711,-0.047726249437190456,-0.02269503546099291
Admiral Group,Motor/Personal,ADM.L,20200305_Admiral_Group_PLC-_Earnings_Call_2020-3-5_DN000000002803539244.pdf,2020-03-05,1619,0.005319438717965593,0.007525639020700339,0.08309799025157404,0.03421547357889894,0.040916178018254194,0.010947008047689532,0.00907240305973117,0.014344899863015917,0.011261917197611576,0.11511473838318284,0.03510188918060467,0.0447079297390713,0.16006697525401356,0.0071017285363836604,0.012925978153425067,0.12146821125560782,0.03021198867711558,0.0131489581653851,0.019238868204853144,0.048340463948986584,0.06189933834181202,0.006531690335010317,0.028306948913492606,0.007383339450456122,0.019372063161197394,0.029168133080038745,0.02320976644977675,0.024706920458842808,2238.0,0.026134800550206328,-0.025915996425379804,0.023787740164684355,-0.0840035746201966,0.04579439252336449,-0.07149240393208221,0.05965909090909091,-0.064343163538874,0.025194686211635363,-0.15683646112600536,-0.00044662795891022776,-0.10142984807864164,-0.0008928571428571428,-0.09428060768543342,-0.010610079575596816,-0.002680965147453083,-0.016263736263736263,-0.005361930294906166,-0.02610966057441253,-0.032171581769437,-0.03492884864165589,-0.08266309204647006,-0.03116883116883117,-0.08266309204647006,-0.0324254215304799,-0.04736371760500447,-0.037833190025795355,-0.03127792672028597,-0.03367875647668394,0.03485254691689008
Admiral Group,Motor/Personal,ADM.L,20200812_Admiral_Group_PLC-_Earnings_Call_2020-8-12_RT000000002885502491.pdf,2020-08-12,2164,0.02045906637614269,0.030058267750289733,0.06500165537454106,0.012039150216612135,0.02744097813210405,0.013084755360371032,0.010720720014271799,0.03559520280394136,0.055928613051532336,0.013845241941740765,0.05278126086219185,0.03015380998766641,0.012496195777919175,0.021182778265787894,0.037290345573966585,0.22790588355688737,0.052222447868581566,0.03897652412138147,0.01923223793608912,0.010906269850191698,0.06352183594177012,0.03323165708371819,0.03727262664234677,0.011576312406425931,0.04053842610036404,0.011827952471048656,0.014709758434716638,-0.00031845542872842514,2708.0,0.07247524752475247,-0.007016248153618907,0.06782334384858044,-0.007385524372230428,0.0746031746031746,0.0014771048744460858,0.089738430583501,-0.003692762186115214,0.08667736757624397,-0.0103397341211226,0.09591258599757184,-0.01772525849335303,0.10126067507116714,-0.0155096011816839,0.12833333333333333,-0.011816838995568686,0.13068893528183717,-0.025110782865583457,0.12692467748647523,-0.019202363367799114,0.14309835373575347,-0.023633677991137372,0.14648602878916173,-0.02621861152141802,0.15430520034100598,-0.030649926144756277,0.14165261382799327,-0.009970457902511078,0.14069081718618365,-0.051698670605613
