topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28
0.24430998,0.013981912,0.017101532,0.014035921,0.015575041,0.011781558,0.005035353,0.012704001,0.010268301,0.36173013,0.011524297,0.008245263,0.006440596,0.014373773,0.006308439,0.004054012,0.0030184963,0.0076209586,0.008492912,0.01443195,0.015045518,0.13682006,0.019874934,0.004316762,0.007787477,0.006805214,0.006690443,0.011625217
0.062919185,0.033299346,0.0044043,0.0036147877,0.00401117,0.0030342028,0.0012967964,0.12206563,0.0026444811,0.18225478,0.0029679483,0.0021234711,0.0016587004,0.033400264,0.001624665,0.0010440635,0.030475846,0.001962689,0.0021872504,0.12251065,0.0038747976,0.18372874,0.15361089,0.0011117317,0.0020055738,0.0017526036,0.0017230455,0.032692406
0.007567767,0.00773671,0.7113618,0.007766595,0.008618247,0.006519173,0.0027862473,0.0070295944,0.005681831,0.008731704,0.0063768206,0.004562409,0.0035638204,0.007953541,0.0034906932,0.002243235,0.0016702458,0.004216959,0.0046994425,0.0079857325,0.13594322,0.011898619,0.0109975375,0.0023886245,0.0043090996,0.0037655772,0.0037020699,0.0064326636
0.008083572,0.008264029,0.35089836,0.008295951,0.009205651,0.0069635073,0.0029761526,0.007508718,0.006069094,0.14564303,0.006811452,0.0048733745,0.0038067237,0.008495639,0.07188671,0.0023961295,0.0017840866,0.0045043784,0.0050197477,0.008530024,0.28152505,0.012709606,0.011747109,0.0025514285,0.0046027997,0.004022232,0.003954396,0.0068711014
0.0021303492,0.0021779072,0.0026638382,0.00218632,0.0024260625,0.0018351668,0.000784337,0.001978852,0.0015994526,0.21800709,0.01975752,0.001284332,0.01896565,0.16390076,0.018945066,0.036556326,0.00047017925,0.0011870866,0.0013229073,0.0022480078,0.002343581,0.0033494972,0.4880813,0.000672405,0.0012130246,0.0010600213,0.0010421439,0.0018108143
0.004807126,0.0049144407,0.0060109417,0.004933424,0.005474402,0.004141048,0.0017698539,0.004465273,0.0036091595,0.20820723,0.004050624,0.002898091,0.0022637767,0.005052174,0.0022173254,0.0014249268,0.0010609579,0.002678657,0.002985136,0.005072622,0.045820437,0.0075581293,0.65550023,0.0015172797,0.002737186,0.0023919346,0.0023515942,0.0040860963
0.24912931,0.055075884,0.020262303,0.0021477414,0.0906106,0.17825748,0.000770497,0.0019439342,0.0015712295,0.28474212,0.0017634189,0.0012616693,0.0009855238,0.0021994386,0.00096530153,0.0006203347,0.0004618827,0.00116614,0.001299564,0.0022083407,0.0023022273,0.07387227,0.02068668,0.0006605401,0.0011916202,0.0010413168,0.0010237547,0.0017788615
0.44753528,0.0088684885,0.010847211,0.008902745,0.009878983,0.0074728415,0.0031938385,0.008057931,0.15279981,0.08315245,0.007309665,0.00522983,0.0040851603,0.009117039,0.0040013357,0.0025713907,0.0019145807,0.15112066,0.005386909,0.00915394,0.009543116,0.01363923,0.012606332,0.0027380488,0.0049394644,0.0043164315,0.0042436337,0.0073736776
0.15242521,0.00079941016,0.15921421,0.0008024981,0.00089049665,0.0006736058,0.00028789425,0.0007263461,0.00058708596,0.00090221985,0.00065889704,0.00047141957,0.00036823848,0.0074149994,0.00036068246,0.03319771,0.0001725813,0.0070289103,0.00048557878,0.16565476,0.0008602214,0.080347665,0.0011363414,0.00024680913,0.00044524588,0.00038908538,0.013568893,0.369883
0.22776835,0.0010573479,0.14954247,0.0010614321,0.0011778242,0.0008909515,0.00038078622,0.00096070895,0.00077651505,0.0011933302,0.0008714967,0.0006235278,0.0004870543,0.018528065,0.00047706027,0.00030657472,0.00022826638,0.044179026,0.00064225565,0.0010913808,0.10578428,0.05394939,0.053826243,0.00032644457,0.0005889089,0.00051462767,0.00922649,0.32353917
0.009269777,0.0010047747,0.14210697,0.001008656,0.0011192609,0.0008466519,0.0003618529,0.050634593,0.00073790544,0.01770788,0.00082816446,0.00059252494,0.00046283717,0.0010329349,0.008740283,0.00029133132,0.0002169166,0.35688615,0.025471149,0.16677596,0.0010812081,0.034693055,0.059436854,0.00031021322,0.00055962737,0.0004890395,0.058489386,0.058844008
0.37986836,0.14305672,0.0011707469,0.00096087944,0.0010662454,0.0008065489,0.0003447132,0.00086969807,0.00070295343,0.008974701,0.0007889372,0.00056445913,0.00044091418,0.0009840083,0.0083262855,0.00027753197,0.00020664201,0.05578265,0.01637025,0.19834845,0.001029995,0.0014720915,0.0013606101,0.00029551948,0.0005331198,0.03993797,0.008352436,0.12710653
0.11961692,0.0011055529,0.046942804,0.0011098235,0.05594022,0.0009315705,0.00039814648,0.0010045082,0.00081191683,0.010365851,0.00091122877,0.0006519548,0.0005092594,0.0011365375,0.00049880974,0.00032055166,0.00023867318,0.0006025909,0.0006715364,0.15614912,0.0832527,0.0017002774,0.0015715156,0.00034132737,0.0006157576,0.00053808984,0.17377321,0.3382895
0.27148974,0.0009647986,0.0011800628,0.00096852536,0.0010747298,0.00081296684,0.00034745614,0.0008766185,0.000708547,0.0010888784,0.00079521496,0.00056895067,0.00044442262,0.0009918383,0.00043530337,0.00027974037,0.00020828632,0.06418376,0.00058603927,0.09648269,0.008995428,0.03331275,0.1446017,0.000297871,0.00053736195,0.0004695825,0.0004616629,0.36683503
0.31826532,0.0123994285,0.00030040322,0.0002465531,0.00027358907,0.008309503,0.022370461,0.0042744316,0.0022060089,0.15017435,0.034638267,0.0041961097,0.034548968,0.04481651,0.014290274,0.022353223,5.3022497e-05,0.00013386873,0.030533746,0.028612433,0.00026428755,0.09760832,0.15834883,7.5827666e-05,0.00013679378,0.00011953947,0.010245711,0.000204207
0.30860963,0.0016917114,0.0020691631,0.001698246,0.3227918,0.0014254843,0.00060924166,0.0015370932,0.001242391,0.12748171,0.057204332,0.0009976178,0.00077926606,0.043596607,0.000763276,0.0004905064,0.00036521646,0.00092208147,0.014980075,0.0017461627,0.0018204,0.030506743,0.072167195,0.00052229734,0.00094222906,0.00082338223,0.0008094957,0.0014065681
0.5282017,0.0012288007,0.0015029687,0.0012335473,0.031772643,0.0010354227,0.00044253212,0.0011164915,0.0009024299,0.021656053,0.0010128132,0.00072463515,0.020835254,0.0012632394,0.0005544174,0.00035628697,0.00026528063,0.0006697682,0.05141945,0.0012683524,0.0013222758,0.0018898256,0.16390048,0.0003793788,0.0006844027,0.00059807644,0.00058798975,0.16317545
0.34536082,0.0025978861,0.0031775222,0.0026079211,0.13145126,0.0021890532,0.00093558547,0.023786673,0.0019078847,0.02435822,0.002141253,0.0015319975,0.022622911,0.0026706953,0.0011721292,0.00075324904,0.06483953,0.0014159997,0.0015780116,0.10981265,0.002795508,0.21825768,0.0036928295,0.0008020689,0.0014469394,0.02269066,0.0012431068,0.0021600046
0.59026,0.013981912,0.017101532,0.014035921,0.015575041,0.011781558,0.005035353,0.012704001,0.010268301,0.015780084,0.011524297,0.008245263,0.006440596,0.014373773,0.006308439,0.004054012,0.0030184963,0.0076209586,0.008492912,0.01443195,0.13036221,0.021503385,0.019874934,0.004316762,0.007787477,0.006805214,0.006690443,0.011625217
0.34675243,0.00181858,0.0022243382,0.016824454,0.2720051,0.0015323873,0.0006549313,0.03165007,0.0013355631,0.017051313,0.0014989263,0.0010724334,0.0008377065,0.001869548,0.04581707,0.0005272916,0.00039260558,0.0009912322,0.0011046443,0.0018771148,0.15194543,0.09278998,0.0025850653,0.0005614666,0.0010128908,0.0008851312,0.00087020325,0.0015120526
0.4544756,0.0017156489,0.0020984416,0.001722276,0.34150922,0.0014456548,0.0006178624,0.001558843,0.0012599706,0.0019362932,0.0014140875,0.001011734,0.0007902926,0.030063575,0.0007740763,0.0004974471,0.00037038422,0.00093512883,0.0010421218,0.0017708706,0.11504552,0.01678849,0.016588671,0.0005296878,0.0009555615,0.000835033,0.00082095,0.0014264709
0.0017022721,0.0017402737,0.0021285606,0.14527714,0.0019385641,0.0014664043,0.00062673056,0.102052316,0.001278055,0.0019640848,0.0014343839,0.0010262554,0.0008016357,0.001789047,0.00078518665,0.00050458696,0.00037570036,0.00094855076,0.0010570793,0.0017962881,0.0018726565,0.074441515,0.05988581,0.0005372904,0.0009692767,0.00084701827,0.0008327331,0.5899205
0.0014007066,0.0014319761,0.03718241,0.24945402,0.0015951385,0.0012066239,0.0005157023,0.0013010971,0.024672262,0.0016161381,0.0011802762,0.0008444495,0.0006596222,0.001472109,0.00064608717,0.000415197,0.0003091433,0.0007805106,0.0008698128,0.0014780672,0.0015409067,0.014012608,0.04927676,0.00044210692,0.0007975648,0.000696965,0.23689143,0.36731026
0.0022516865,0.0023019533,0.13571407,0.38202086,0.0025642426,0.0019396915,0.0008290101,0.0020915605,0.0016905519,0.0025980005,0.0018973364,0.0013574831,0.0010603665,0.0023664683,0.0010386085,0.0006674442,0.000496959,0.001254699,0.0013982555,0.17324556,0.002477063,0.11745328,0.04124317,0.019696204,0.0012821142,0.0011203964,0.0011015007,0.096841455
0.0012527526,0.0012807192,0.001566471,0.28648153,0.001426647,0.0010791705,0.00046122968,0.0011636646,0.0009405587,0.012008239,0.0010556058,0.0007552519,0.00058994757,0.0013166129,0.00057784223,0.00037134055,0.00027648907,0.0006980667,0.00077793613,0.022447564,0.0013781437,0.07590935,0.0018205098,0.00039540802,0.0007133195,0.00062334596,0.18018061,0.40245163
0.0022516865,0.0023019533,0.0028155611,0.32506436,0.0025642426,0.020925194,0.0008290101,0.0020915605,0.0016905519,0.040569004,0.0018973364,0.0013574831,0.0010603665,0.0023664683,0.0010386085,0.0006674442,0.000496959,0.001254699,0.020383757,0.07831805,0.07841907,0.0035402728,0.060228672,0.00071070285,0.0012821142,0.0011203964,0.039072502,0.30568197
0.07141724,0.0016917114,0.0020691631,0.16912818,0.071646936,0.043282963,0.028514229,0.07129956,0.001242391,0.0019092772,0.0013943574,0.028902605,0.00077926606,0.029644113,0.000763276,0.0004905064,0.00036521646,0.00092208147,0.0010275815,0.029651152,0.0018204,0.0026017556,0.044262204,0.042379778,0.00094222906,0.00082338223,0.0008094957,0.35021892
0.013866069,0.0015029786,0.0018383206,0.17505151,0.10084151,0.0136623625,0.00054127275,0.0013656102,0.0011037858,0.001696272,0.0012387985,0.00088632037,0.0006923287,0.01394101,0.0006781225,0.000435784,0.00032447174,0.0008192111,0.0009129413,0.10071863,0.01401322,0.0023114956,0.002136446,0.00046402818,0.000837111,0.0007315231,0.0007191858,0.54666966
0.0014007066,0.0014319761,0.0017514761,0.20221278,0.0015951385,0.0012066239,0.0005157023,0.0013010971,0.036482573,0.0016161381,0.0011802762,0.0008444495,0.0006596222,0.001472109,0.00064608717,0.000415197,0.0003091433,0.0007805106,0.0008698128,0.0014780672,0.0015409067,0.09668479,0.0020355177,0.00044210692,0.0007975648,0.000696965,0.23689143,0.4027412
0.0021693155,0.05709067,0.021003539,0.0022263099,0.0024704377,0.0018687338,0.0007986833,0.0020150472,0.05650163,0.0025029604,0.0018279282,0.0013078237,0.0010215762,0.0022798984,0.0010006141,0.0006430278,0.0004787793,0.0012087997,0.0013471046,0.002289126,0.0023864473,0.27777538,0.003152466,0.00068470393,0.001235212,0.0010794102,0.33029875,0.22133563
0.003997076,0.037788372,0.004998036,0.07150622,0.004551909,0.0034432386,0.0014716153,0.0037128285,0.0030009788,0.004611834,0.0033680522,0.0024097327,0.0018823069,0.0042008306,0.0018436832,0.0011848118,0.0008821755,0.0022272756,0.0024821097,0.004217833,0.10550334,0.03998657,0.005808581,0.0012616024,0.002275942,0.001988869,0.4063801,0.27301407
0.0019875448,0.0020319147,0.10303533,0.0020397636,0.0022634354,0.0017121494,0.0007317603,0.0018462029,0.0014922359,0.03580992,0.001674763,0.0011982389,0.00093597657,0.018847205,0.00091677095,0.0005891474,0.00043866155,0.0011075122,0.051509257,0.0020973163,0.0021864828,0.036641654,0.0028883154,0.034144014,0.0011317114,0.0009889646,0.3193808,0.37037295
0.5052675,0.07678613,0.002763102,0.00226779,0.095675305,0.039167084,0.00081356417,0.002052591,0.0016590538,0.021181364,0.0018619858,0.038595725,0.00104061,0.002322377,0.0010192574,0.00065500854,0.00048769978,0.01986309,0.0013722035,0.0023317765,0.02106268,0.0034743114,0.15226534,0.0006974612,0.0012582261,0.0010995215,0.0010809778,0.0018782916
0.6549751,0.002139477,0.0026168334,0.0021477414,0.12590154,0.0018027844,0.000770497,0.0019439342,0.0015712295,0.0024146286,0.0017634189,0.054198075,0.0009855238,0.0021994386,0.00096530153,0.0006203347,0.0004618827,0.00116614,0.001299564,0.01985381,0.0023022273,0.0032903939,0.108914025,0.0006605401,0.0011916202,0.0010413168,0.0010237547,0.0017788615
0.21517745,0.0023465028,0.0028700503,0.0023555667,0.080025576,0.0019772302,0.0008450539,0.0021320384,0.001723269,0.0026482793,0.0019340555,0.0013837543,0.097845525,0.0024122666,0.0010587085,0.0006803612,0.0005065766,0.001278981,0.0014253159,0.0024220299,0.17670134,0.0036087874,0.39039403,0.00072445703,0.0013069268,0.0011420794,0.001122818,0.0019509924
0.36798882,0.0022177433,0.0027125622,0.0022263099,0.05734336,0.0018687338,0.0007986833,0.020306021,0.0016287082,0.0025029604,0.0018279282,0.0013078237,0.037603527,0.020570872,0.0010006141,0.0006430278,0.0004787793,0.0012087997,0.0013471046,0.002289126,0.0023864473,0.039992712,0.29580808,0.00068470393,0.001235212,0.0010794102,0.037643153,0.09329881
0.11360643,0.0011366451,0.0013902514,0.019890137,0.0012661569,0.00095776963,0.0004093438,0.0010327586,0.06645661,0.0012828256,0.03843506,0.00067029014,0.00052358164,0.09491401,0.0005128381,0.0003295667,0.05649269,0.00061953795,0.0006904225,0.0011732305,0.0012231099,0.12361726,0.47034326,0.00035092674,0.00063307496,0.0005532229,0.0005438927,0.00094506005
0.346187,0.0027763462,0.0033957995,0.0027870703,0.0030926887,0.0023394285,0.0009998548,0.1628092,0.0020389454,0.20921616,0.09388069,0.0016372369,0.0012788897,0.0028541568,0.0012526477,0.0008049929,0.1150898,0.024411358,0.0016864119,0.0028657087,0.0029875431,0.004269862,0.003946506,0.0008571665,0.0015463359,0.0013512908,0.001328501,0.0023083843
0.33843744,0.0027141962,0.070476286,0.0027246806,0.0030234575,0.0022870593,0.0009774725,0.27109215,0.0019933027,0.11499076,0.04700812,0.0016005866,0.0012502612,0.002790265,0.0012246066,0.00078697276,0.00058595644,0.0014793954,0.0016486606,0.0028015585,0.0029206655,0.07133078,0.048629165,0.0008379784,0.0015117204,0.0013210415,0.0012987619,0.00225671
0.107371725,0.06547371,0.003110868,0.0025532155,0.06576351,0.002143134,0.0009159599,0.0023109314,0.022844637,0.17068468,0.023073113,0.04345341,0.0011715818,0.0026146728,0.23189206,0.0007374483,0.000549082,0.0013862966,0.0015449099,0.0026252554,0.0027368672,0.00391159,0.045568913,0.0007852441,0.19020756,0.0012379079,0.0012170303,0.0021146946
0.0020564708,0.019441886,0.002571459,0.0021105006,0.0023419291,0.001771525,0.00075713696,0.0019102274,0.12292053,0.00237276,0.0017328421,0.0012397927,0.03564745,0.0021613014,0.0009485637,0.00060957845,0.0004538739,0.0011459197,0.0012770302,0.0021700491,0.019601814,0.0032333399,0.3497786,0.00064908667,0.001170958,0.105060294,0.3131171,0.0017480169
0.001892404,0.0019346501,0.002366306,0.065766715,0.0021550884,0.0016301915,0.000696732,0.033670124,0.0014208049,0.0021834597,0.08137533,0.0011408811,0.00089117285,0.0019888713,0.00087288657,0.00056094583,0.00041766348,0.0010544973,0.0011751478,0.001996921,0.0020818193,0.0029753817,0.7846013,0.00059730205,0.0010775382,0.00094162434,0.00092574366,0.0016085589
0.0018338807,0.0018748202,0.002293127,0.6203899,0.03301383,0.032505166,0.0006751853,0.03262886,0.016839562,0.002115935,0.0015452811,0.0011055989,0.0008636129,0.0019273645,0.0008458922,0.0005435983,0.00040474706,0.15564884,0.0011388058,0.079248644,0.0020174382,0.0028833668,0.0026650096,0.0005788302,0.0010442148,0.0009125042,0.00089711463,0.0015588135
0.0014701587,0.0015029786,0.17538105,0.33619833,0.15042514,0.0012664527,0.012937182,0.03855334,0.0011037858,0.001696272,0.0012387985,0.00088632037,0.0006923287,0.0015451015,0.0006781225,0.000435784,0.00032447174,0.17436193,0.0009129413,0.026343174,0.0016173105,0.014707404,0.002136446,0.00046402818,0.000837111,0.05031516,0.0007191858,0.0012496469
0.21369162,0.049710803,0.026910076,0.494981,0.003165165,0.0023942522,0.0010232861,0.0025817114,0.0020867276,0.0032068337,0.0023419715,0.0016756051,0.07161295,0.002921043,0.0012820032,0.00082385767,0.00061341986,0.0015487338,0.0017259325,0.0029328656,0.0030575553,0.02780462,0.07434308,0.0008772539,0.0015825738,0.0013829579,0.0013596341,0.0023624806
0.001892404,0.0019346501,0.19384006,0.49658266,0.209585,0.0016301915,0.000696732,0.017713975,0.0014208049,0.0021834597,0.049463034,0.0011408811,0.00089117285,0.0019888713,0.00087288657,0.00056094583,0.00041766348,0.0010544973,0.0011751478,0.001996921,0.0020818193,0.0029753817,0.0027500563,0.00059730205,0.0010775382,0.00094162434,0.00092574366,0.0016085589
0.0019066887,0.05475165,0.04457058,0.041116204,0.06329785,0.010401331,7.442907e-05,0.0035968432,0.00015177885,0.19454974,0.12289655,0.17057495,9.520039e-05,0.034303077,9.324694e-05,5.9923572e-05,4.4617304e-05,0.000112647685,0.00012553629,0.0036223845,0.00022239234,0.22872497,0.024157207,6.380736e-05,0.00011510905,0.000100589925,9.8893455e-05,0.00017183584
0.03947327,0.058154367,0.15181723,0.5798526,0.0025164662,0.0019035516,0.00081356417,0.002052591,0.0016590538,0.002549595,0.0018619858,0.0013321908,0.019672377,0.002322377,0.0010192574,0.00065500854,0.056383003,0.03849486,0.0013722035,0.0023317765,0.002430911,0.02210608,0.0032112019,0.0006974612,0.0012582261,0.0010995215,0.0010809778,0.0018782916
0.0903201,0.002139477,0.0026168334,0.77854836,0.0023832535,0.0018027844,0.000770497,0.0019439342,0.0015712295,0.0024146286,0.072345294,0.0012616693,0.0009855238,0.0021994386,0.00096530153,0.0006203347,0.0004618827,0.00116614,0.001299564,0.0022083407,0.0023022273,0.0032903939,0.0030412124,0.0006605401,0.0011916202,0.018686786,0.0010237547,0.0017788615
0.0011665019,0.001192543,0.61126405,0.0011971494,0.23738213,0.0010048707,0.059442904,0.0010835475,0.0008758022,0.011181484,0.0009829284,0.00070325355,0.00054933026,0.011061536,0.00053805835,0.0003457741,0.00025745307,0.03999229,0.000724376,0.0012309274,0.0012832598,0.011669634,0.0016951696,0.00036818456,0.0006642082,0.00058042916,0.00057064014,0.0009915361
0.0029160352,0.0029811328,0.20034288,0.6422566,0.0033208095,0.0025119877,0.0010736054,0.0027086649,0.0021893405,0.07712576,0.002457136,0.0017580015,0.0013732222,0.027651759,0.0013450446,0.0008643702,0.00064358424,0.0016248915,0.0018108037,0.003077087,0.003207908,0.0045848126,0.004237605,0.0009203921,0.0016603955,0.0014509638,0.0014264929,0.0024786536
0.0015468575,0.1450501,0.0019342266,0.32765272,0.08001723,0.0013325241,0.00056951115,0.027522074,0.0011613708,0.0017847674,0.0013034272,0.0009325601,0.00072844775,0.0016257102,0.0007135005,0.00045851903,0.00034139957,0.013904559,0.0009605698,0.19727142,0.0017016862,0.0024320872,0.10658878,0.00048823675,0.07913644,0.00076968694,0.00075670605,0.0013148416
0.0014174471,0.0014490902,0.10933556,0.3002412,0.013565663,0.0012210448,0.00052186573,0.02521957,0.0010642103,0.0016354533,0.20436922,0.0008545419,0.0006675056,0.12100432,0.0006538089,0.00042015922,0.000312838,0.14420737,0.00088020833,0.0014957322,0.0015593227,0.061985925,0.002059845,0.00044739075,0.0008070969,0.0007052948,0.0006933998,0.0012048415
0.020841502,0.0022590638,0.002763102,0.6171161,0.021148233,0.0019035516,0.00081356417,0.002052591,0.0016590538,0.002549595,0.0018619858,0.0013321908,0.00104061,0.002322377,0.0010192574,0.00065500854,0.00048769978,0.15028545,0.0013722035,0.13275415,0.002430911,0.0034743114,0.0032112019,0.0006974612,0.0012582261,0.0010995215,0.0010809778,0.020510059
0.001226835,0.0012542229,0.16704255,0.30124322,0.0013971317,0.001056844,0.0004516875,0.01148387,0.0009210999,0.032448366,0.0010337668,0.0007396268,0.00057774235,0.0012893741,0.0005658875,0.00036365804,0.0002707689,0.35238916,0.0007618418,0.08404884,0.0013496318,0.032961767,0.001782846,0.00038722757,0.000698562,0.0006104498,0.00060015445,0.0010428197
0.0004927887,0.0005037897,0.058786705,0.7317922,0.004716229,0.00873458,0.00018143146,0.00045774458,0.0003699826,0.0005685805,0.00041523806,0.00029708943,0.008542138,0.000517909,0.00022730272,0.00014607226,0.000108761036,0.05013503,0.0003060126,0.11270599,0.00054211303,0.00077479985,0.013181234,0.00015553954,0.00028059472,0.00024520227,0.0043961033,0.00041887438
0.0012527526,0.0012807192,0.107194565,0.5716774,0.085929126,0.0010791705,0.00046122968,0.0011636646,0.0009405587,0.012008239,0.0010556058,0.0007552519,0.011152757,0.0013166129,0.00057784223,0.00037134055,0.00027648907,0.15914021,0.00077793613,0.0013219417,0.0013781437,0.012532483,0.0018205098,0.00039540802,0.0007133195,0.00062334596,0.0006128331,0.02219047
0.024443949,0.0013989324,0.4632223,0.012942117,0.31307843,0.024254343,0.0005038022,0.0012710735,0.0010273744,0.11695665,0.0011530406,0.0008249634,0.000644401,0.0014381392,0.023706742,0.0004056161,0.00030200963,0.00076249987,0.0008497414,0.00144396,0.0015053494,0.0021514783,0.001988547,0.00043190506,0.00077916053,0.00068088213,0.0006693989,0.001163138
0.04807418,0.0014152614,0.1418005,0.5500261,0.0015765192,0.0011925396,0.082216874,0.00128591,0.0010393664,0.0015972737,0.09454615,0.0008345927,0.0006519228,0.0014549259,0.0006385457,0.00041035062,0.00030553484,0.047461223,0.012532115,0.0014608145,0.0015229206,0.0021765914,0.0020117583,0.00043694646,0.00078825525,0.00068882975,0.0006772125,0.0011767147
0.00043178923,0.0004414285,0.047869135,0.57931584,0.029617397,0.00037196025,0.00015897313,0.029526755,0.0003241846,0.011420326,0.011285964,0.00026031447,0.00020333863,0.0004538001,0.00019916624,0.00012799082,9.529814e-05,0.0803362,0.0002681331,0.11695831,0.00047500804,0.0043196008,0.0151903145,0.00013628621,0.00024586153,0.00021485012,0.00021122662,0.06954049
0.1895051,0.0020665466,0.019571604,0.56452554,0.0023020133,0.0017413312,0.0007442324,0.0018776696,0.0015176695,0.0023323188,0.0017033076,0.0012186617,0.00095192937,0.0021244644,0.0009323964,0.0005991888,0.00044613806,0.12043419,0.0012552645,0.05326498,0.0022237492,0.020222202,0.0029375437,0.00063802366,0.0011510003,0.0010058205,0.000988857,0.0017182238
0.000582311,0.0005953106,0.03509716,0.71743727,0.035032164,0.00050162565,0.00021439118,0.0005409007,0.0004371954,0.00067187165,0.0004906722,0.00035106012,0.0002742225,0.0006119949,0.00026859564,0.00017260844,0.0001285191,0.034693502,0.00036160433,0.098811686,0.0006405959,0.0009155537,0.01066594,0.00018379562,0.0003315689,0.029748911,0.00028486026,0.029954132
0.16989563,0.0022590638,0.13318548,0.5612208,0.0025164662,0.0019035516,0.00081356417,0.002052591,0.0016590538,0.002549595,0.0018619858,0.0013321908,0.00104061,0.002322377,0.0010192574,0.00065500854,0.00048769978,0.03849486,0.0013722035,0.0023317765,0.002430911,0.059369616,0.0032112019,0.0006974612,0.0012582261,0.0010995215,0.0010809778,0.0018782916
0.00061237795,0.00062604866,0.016255857,0.7699714,0.00069738197,0.0005275265,0.000225461,0.0005688294,0.00045976945,0.0007065629,0.057313137,0.0003691867,0.00028838165,0.0006435945,0.00028246423,0.00018152087,0.00013515502,0.0003412331,0.00038027533,0.08842358,0.0006736723,0.021616329,0.00088991236,0.00019328567,0.00034868906,0.00030470765,0.00029956867,0.03666415
0.001308018,0.0013372182,0.38764322,0.33220607,0.0014895838,0.0011267783,0.0004815769,0.0012149999,0.0009820516,0.0015091938,0.056246124,0.00078857,0.00061597314,0.0013746955,0.0006033338,0.00038772228,0.00028868642,0.11101676,0.0008122549,0.0013802594,0.0014389406,0.0020565656,0.0019008219,0.08864317,0.00074478774,0.00065084494,0.0006398683,0.0011118259
0.0021566635,0.00023376626,0.00028592377,0.09085075,0.1140125,0.017548993,8.418703e-05,0.00021240061,0.015595691,0.15257595,0.16985683,0.11196195,0.00010768155,0.052296363,0.000105472,0.0019957814,5.0466813e-05,0.00012741626,0.0001419946,0.00024129052,0.0021795507,0.24521573,0.0003322928,0.0077841794,0.00013020032,0.007825784,0.00011185879,0.005978369
0.0005766485,0.005451638,0.020169519,0.82715154,0.024967274,0.0004967477,0.00021230639,0.00053564087,0.000432944,0.015251687,0.0004859008,0.00034764636,0.0002715559,0.00060604373,0.009990216,0.00017092997,0.00012726935,0.0538046,0.000358088,0.0006084966,0.00063436665,0.0009066507,0.0008379901,0.0050441246,0.00032834467,0.014873278,0.014868438,0.00049015594
0.0018059557,0.0018462719,0.0022582088,0.6566248,0.017283881,0.0015557214,0.0006649041,0.108268216,0.0013559001,0.0020837153,0.047203474,0.0010887636,0.0008504625,0.0323525,0.0008330115,0.0005353208,0.00039858388,0.04668805,0.001121465,0.0019056981,0.0324412,0.033293944,0.0026244288,0.0005700162,0.0010283143,0.0008986093,0.00088345405,0.001535077
0.0006989985,0.000714603,0.006767777,0.0007173633,0.0007960264,0.10668933,0.00025735237,0.0006492901,0.00052480365,0.0008065059,0.10078245,0.00631514,0.3834218,0.0007346307,0.0003224187,0.00020719692,0.00015427264,0.00038950038,0.006327797,0.000737604,0.00076896296,0.14254859,0.00101579,0.00022062585,0.23614731,0.0003478084,0.00034194253,0.00059415447
0.00058808585,0.0055597667,0.00073535624,0.040271956,0.00066971796,0.030257914,0.00021651732,0.00054626487,0.00044153113,0.005637087,0.00049553823,0.00035454164,0.00027694198,0.045245036,0.0002712593,0.00017432023,0.00012979363,0.0003276969,0.0003651904,0.0055791177,0.00064694876,0.050510157,0.8090986,0.00018561834,0.00033485712,0.00029262036,0.00028768525,0.0004998778
0.00048473233,0.00049555354,0.004693229,0.033194333,0.00055201794,0.09442106,0.00017846534,0.00045026117,0.00036393394,0.008733502,0.00040844956,0.0002922325,0.00022827064,0.000509442,0.00022358669,0.0001436842,0.00010698297,0.0002701056,0.00030100977,0.00051150395,0.00053325034,0.0130234575,0.8344745,0.00015299673,0.00027600743,0.0043283016,0.00023712583,0.00041202642
0.0002982367,0.00030489455,0.007916831,0.020423165,0.00033963486,0.06060819,0.00010980269,0.037996575,0.0002239142,0.00034410608,0.0002513029,0.00017979913,0.00014044592,0.02294517,0.00013756407,0.0051176767,6.58224e-05,0.00016618533,0.00018519945,0.00031470822,0.0028427246,0.06333482,0.72967803,0.032784406,0.005199089,0.007692307,0.00014589417,0.00025350362
0.0019547858,0.0019984245,0.7771044,0.06793466,0.0022261292,0.0016839295,0.0007196993,0.018297903,0.0014676407,0.0022554358,0.0016471593,0.0011784894,0.0009205497,0.0020544329,0.00090166065,0.00057943695,0.00043143146,0.001089258,0.0012138856,0.002062748,0.018632576,0.003073463,0.0028407099,0.08302764,0.0011130584,0.0009726643,0.00095626013,0.0016615838
0.0020214203,0.0020665466,0.7013304,0.15547028,0.036389954,0.0017413312,0.0007442324,0.0018776696,0.0015176695,0.036420263,0.0017033076,0.0012186617,0.00095192937,0.019168435,0.0009323964,0.0005991888,0.00044613806,0.0011263887,0.0012552645,0.0021330628,0.0022237492,0.003178231,0.0029375437,0.00063802366,0.0011510003,0.0010058205,0.018032828,0.0017182238
